review,processed_text,sentiment_score,sentiment_label
bagus profesional semoga bnyk promo drivernya ramah,"['bagus', 'profesional', 'moga', 'bnyk', 'promo', 'drivernya', 'ramah']",-3,Negative
aplikasi bagus membantu lihat hp abangnya bayar gobike pake gopay rb yg masuk driver serius rb,"['aplikasi', 'bagus', 'bantu', 'lihat', 'hp', 'abang', 'bayar', 'gobike', 'pake', 'gopay', 'rb', 'yg', 'masuk', 'driver', 'serius', 'rb']",-20,Negative
km k skrng k pas cek dituker penjemputan tujuan harganya k apes sih gak gak deh permainan harga,"['km', 'k', 'skrng', 'k', 'pas', 'cek', 'dituker', 'jemput', 'tuju', 'harga', 'k', 'apes', 'sih', 'gak', 'gak', 'deh', 'main', 'harga']",-6,Negative
tetep efisien yaaa pakai gojek soalnyaa diskon nyaa tetep stabil yaaa membantuu,"['tetep', 'efisien', 'yaaa', 'pakai', 'gojek', 'soalnyaa', 'diskon', 'nyaa', 'tetep', 'stabil', 'yaaa', 'membantuu']",9,Positive
start sd tujuan driver teman bicara cerita,"['start', 'sd', 'tuju', 'driver', 'teman', 'bicara', 'cerita']",-8,Negative
fasilitas paylater tdk bs dipakai beli pulsa otomatis ya ga kepake fasilitas plafon pl nya utuh ditambahi plafon dibatasi penggunaan hehehehe,"['fasilitas', 'paylater', 'tdk', 'bs', 'pakai', 'beli', 'pulsa', 'otomatis', 'ya', 'ga', 'kepake', 'fasilitas', 'plafon', 'pl', 'nya', 'utuh', 'tambah', 'plafon', 'batas', 'guna', 'hehehehe']",-6,Negative
pesan gofood drivernya gk muluini gimana sihsudah jam coba aja susah drivernyatolong ya gofood perbaiki kinerja nya,"['pesan', 'gofood', 'drivernya', 'gk', 'muluini', 'gimana', 'sihsudah', 'jam', 'coba', 'aja', 'susah', 'drivernyatolong', 'ya', 'gofood', 'baik', 'kerja', 'nya']",-1,Negative
enak nya mengembalikan gopay plus basic pemberitahuan aplikasi online monopoli komepetitor skrng gak pakai aplikasi camkan,"['enak', 'nya', 'kembali', 'gopay', 'plus', 'basic', 'pemberitahuan', 'aplikasi', 'online', 'monopoli', 'komepetitor', 'skrng', 'gak', 'pakai', 'aplikasi', 'cam']",-10,Negative
kali notifikasi gopay later pinjam dipakai tetep aja blokir kalo info,"['kali', 'notifikasi', 'gopay', 'later', 'pinjam', 'pakai', 'tetep', 'aja', 'blokir', 'kalo', 'info']",-5,Negative
pelanggan kali dapet driver mwminta tambahan bayar aplikasi dng alasan parkir tdk biaya parkir lapor cs dijanjikan diganti dibayarkan menindak driver yg nakal dibayar eh berbalik driver yg nakal dibelain woi bayar salah janji ganti uang driver ud chat jg gak bales,"['langgan', 'kali', 'dapet', 'driver', 'mwminta', 'tambah', 'bayar', 'aplikasi', 'dng', 'alas', 'parkir', 'tdk', 'biaya', 'parkir', 'lapor', 'cs', 'janji', 'ganti', 'bayar', 'tindak', 'driver', 'yg', 'nakal', 'bayar', 'eh', 'balik', 'driver', 'yg', 'nakal', 'bain', 'woi', 'bayar', 'salah', 'janji', 'ganti', 'uang', 'driver', 'ud', 'chat', 'jg', 'gak', 'bales']",-30,Negative
aplikasi terbaik yg bantu kerjaan goridegocar yg kemana aja trus gosend yg barang secepat gomart yg belanjain kebutuhan sehari yg berjasa tu gofood saran aja yaa dibikin label halalnon halal pembelian makanan kadang gasengaja beli makanan nonhalal no pork no lard thank u,"['aplikasi', 'baik', 'yg', 'bantu', 'kerja', 'goridegocar', 'yg', 'mana', 'aja', 'trus', 'gosend', 'yg', 'barang', 'cepat', 'gomart', 'yg', 'belanjain', 'butuh', 'hari', 'yg', 'jasa', 'tu', 'gofood', 'saran', 'aja', 'yaa', 'bikin', 'label', 'halalnon', 'halal', 'beli', 'makan', 'kadang', 'gasengaja', 'beli', 'makan', 'nonhalal', 'no', 'pork', 'no', 'lard', 'thank', 'u']",-13,Negative
maaf kasih bintang gopaylater blokir kemarin bayar tagihan tunggak lunasi kejadian nya kemarin membeli pulsa aplikasi tokopedia mohon gimana ya terima kasih,"['maaf', 'kasih', 'bintang', 'gopaylater', 'blokir', 'kemarin', 'bayar', 'tagih', 'tunggak', 'lunas', 'jadi', 'nya', 'kemarin', 'beli', 'pulsa', 'aplikasi', 'tokopedia', 'mohon', 'gimana', 'ya', 'terima', 'kasih']",-19,Negative
pesan gofood batal otomatis alasan susah driver menunggu berjam jam sia sia tolong diperbaiki pesanan diproses driver nya kaya gini merugikan penjual pembeli,"['pesan', 'gofood', 'batal', 'otomatis', 'alas', 'susah', 'driver', 'tunggu', 'jam', 'jam', 'sia', 'sia', 'tolong', 'baik', 'pesan', 'proses', 'driver', 'nya', 'kaya', 'gin', 'rugi', 'jual', 'beli']",-34,Negative
diupdatemakin lemot nyantol drivernya driver menelpon notifikasi nya mengangkat telpon driver,"['diupdatemakin', 'lot', 'nyantol', 'drivernya', 'driver', 'telpon', 'notifikasi', 'nya', 'angkat', 'telpon', 'driver']",-2,Negative
pencarian driver nya sulit jam,"['cari', 'driver', 'nya', 'sulit', 'jam']",-3,Negative
aneh nyata kemarin tg jam pelunasan gopay later setlah bayar transfer virtacn tf sukses hatri tagihan by phone blum pembayaran cek app gojek jga stat nya hangus yg nya karna da uang ug tf kemana kalo gagal gk uang masuk rek gak apl kalo gagal transaksi dana langsung rekening kalo nggak nambah denda dri poko🤦,"['aneh', 'nyata', 'kemarin', 'tg', 'jam', 'lunas', 'gopay', 'later', 'set', 'bayar', 'transfer', 'virtacn', 'tf', 'sukses', 'hatri', 'tagih', 'by', 'phone', 'blum', 'bayar', 'cek', 'app', 'gojek', 'jga', 'stat', 'nya', 'hangus', 'yg', 'nya', 'karna', 'da', 'uang', 'ug', 'tf', 'mana', 'kalo', 'gagal', 'gk', 'uang', 'masuk', 'rek', 'gak', 'apl', 'kalo', 'gagal', 'transaksi', 'dana', 'langsung', 'rekening', 'kalo', 'nggak', 'nambah', 'denda', 'dri', 'poko']",-21,Negative
ga pake aplikasi merugikan kali konfirmasi driver kalo jalan titik jemput bergerak jam,"['ga', 'pake', 'aplikasi', 'rugi', 'kali', 'konfirmasi', 'driver', 'kalo', 'jalan', 'titik', 'jemput', 'gerak', 'jam']",-9,Negative
driver nya gak ambil orderan tertera maps driver gak nerima mengecewakan kali kasih tips driver nya,"['driver', 'nya', 'gak', 'ambil', 'order', 'tera', 'maps', 'driver', 'gak', 'nerima', 'kecewa', 'kali', 'kasih', 'tips', 'driver', 'nya']",-2,Negative
sya gocar gojek kemana istri sya gocar bayar via gopay cancel saldo gopay nya masuk by jago tarik saldo gopay nya laporan gopay gojek respon apapun saldo yg tersangkut by jago tolong respon bos,"['sya', 'gocar', 'gojek', 'mana', 'istri', 'sya', 'gocar', 'bayar', 'via', 'gopay', 'cancel', 'saldo', 'gopay', 'nya', 'masuk', 'by', 'jago', 'tarik', 'saldo', 'gopay', 'nya', 'lapor', 'gopay', 'gojek', 'respon', 'apa', 'saldo', 'yg', 'sangkut', 'by', 'jago', 'tolong', 'respon', 'bos']",8,Positive
kasih bintang harga gojek udh mahal harga gojek yg dulucontohnya harga makanan gofoodya sih harga makanannya kayak biaya tambahannya biaya bungkus restonya biaya ongkirnya gak yakarena makanan anterin tukang ojek nya dikasih upah sesuai yg aplikasi ya udah ya biaya bungkus resto apahmmjangan korupsi lgg,"['kasih', 'bintang', 'harga', 'gojek', 'udh', 'mahal', 'harga', 'gojek', 'yg', 'dulucontohnya', 'harga', 'makan', 'gofoodya', 'sih', 'harga', 'makan', 'kayak', 'biaya', 'tambah', 'biaya', 'bungkus', 'restonya', 'biaya', 'ongkirnya', 'gak', 'yakarena', 'makan', 'anterin', 'tukang', 'ojek', 'nya', 'kasih', 'upah', 'sesuai', 'yg', 'aplikasi', 'ya', 'udah', 'ya', 'biaya', 'bungkus', 'resto', 'apahmmjangan', 'korupsi', 'lgg']",6,Positive
mantapcptramah drivernya kalo bisadapat drivernya posisi drivernya donkbiar ga nunggunyaapalagi pas urusan mendadak,"['mantapcptramah', 'drivernya', 'kalo', 'bisadapat', 'drivernya', 'posisi', 'drivernya', 'donkbiar', 'ga', 'nunggunyaapalagi', 'pas', 'urus', 'dadak']",6,Positive
pengalaman yg jelek digojek driver yg mengantarkan barang dikarnakan jauhsy mencatat namanya no kendaraannya,"['alam', 'yg', 'jelek', 'gojek', 'driver', 'yg', 'antar', 'barang', 'dikarnakan', 'jauhsy', 'catat', 'nama', 'no', 'kendara']",-6,Negative
pelayanannya bagus cuman tolong gojek trus uang kelebihan trus abang gojeknya nukarin uang warung tunggu nggak tolong ditingkatkan kualitas pelayanannya,"['layan', 'bagus', 'cuman', 'tolong', 'gojek', 'trus', 'uang', 'lebih', 'trus', 'abang', 'gojek', 'nukarin', 'uang', 'warung', 'tunggu', 'nggak', 'tolong', 'tingkat', 'kualitas', 'layan']",-11,Negative
akun gopay saldo blokir gopay juta uang almarhum 😭tapi membuka yah persulit tabungan satunya almarhum data pembuatan update gopay plus data pribadi gopay mempersulit sang kecewa duit,"['akun', 'gopay', 'saldo', 'blokir', 'gopay', 'juta', 'uang', 'almarhum', 'tapi', 'buka', 'yah', 'sulit', 'tabung', 'satu', 'almarhum', 'data', 'buat', 'update', 'gopay', 'plus', 'data', 'pribadi', 'gopay', 'sulit', 'sang', 'kecewa', 'duit']",-3,Negative
aplikasi aneh bego driver lgi nongkrong nyari driver susah sampe bermenit dasar tolol,"['aplikasi', 'aneh', 'bego', 'driver', 'lgi', 'nongkrong', 'nyari', 'driver', 'susah', 'sampe', 'menit', 'dasar', 'tolol']",-18,Negative
otak dikit perubahan klo orderan masuk diatas k pembayaran khusus nontunai bnyak driver orderan fiktif klen nya bantu aplikator cuman untung nya aja tiru tuh aplikator malasya grab klo orderan diatas rm bayar nontunai menghindari orderan fiktif,"['otak', 'dikit', 'ubah', 'klo', 'order', 'masuk', 'atas', 'k', 'bayar', 'khusus', 'nontunai', 'bnyak', 'driver', 'order', 'fiktif', 'klen', 'nya', 'bantu', 'aplikator', 'cuman', 'untung', 'nya', 'aja', 'tiru', 'tuh', 'aplikator', 'malasya', 'grab', 'klo', 'order', 'atas', 'rm', 'bayar', 'nontunai', 'hindar', 'order', 'fiktif']",-28,Negative
auto hapus akun sdh loh jd pengguna gopaylater saldo berguna gopay pinjam berguna sdh level sultan fix delete aplikasi lapor admin ya percumatransaksi bayar nalar promo aplikasi abal abal bye maksimal,"['auto', 'hapus', 'akun', 'sdh', 'loh', 'jd', 'guna', 'gopaylater', 'saldo', 'guna', 'gopay', 'pinjam', 'guna', 'sdh', 'level', 'sultan', 'fix', 'delete', 'aplikasi', 'lapor', 'admin', 'ya', 'percumatransaksi', 'bayar', 'nalar', 'promo', 'aplikasi', 'abal', 'abal', 'bye', 'maksimal']",-3,Negative
aplikasi gojek bnyak promo diskon promo makanan nya wow gede bangettt bgt am aplikasi sebelah membantu meringankan cost konsumenpertahankan ya hehehe sukses utk gojek,"['aplikasi', 'gojek', 'bnyak', 'promo', 'diskon', 'promo', 'makan', 'nya', 'wow', 'gede', 'bangettt', 'bgt', 'am', 'aplikasi', 'belah', 'bantu', 'ringan', 'cost', 'konsumenpertahankan', 'ya', 'hehehe', 'sukses', 'utk', 'gojek']",-6,Negative
membantu bgt klo pas ga bawa kendaraan pribadi,"['bantu', 'bgt', 'klo', 'pas', 'ga', 'bawa', 'kendara', 'pribadi']",-4,Negative
jaringan bagus kendala jaringannya jelek,"['jaring', 'bagus', 'kendala', 'jaring', 'jelek']",-3,Negative
titik antarnya konyol gabisa diatur map,"['titik', 'antar', 'konyol', 'gabisa', 'atur', 'map']",-10,Negative
mengantar gocar jam sibuk pengguna promo diabaikan gubris driver niat cari nafkah ga,"['antar', 'gocar', 'jam', 'sibuk', 'guna', 'promo', 'abai', 'gubris', 'driver', 'niat', 'cari', 'nafkah', 'ga']",-4,Negative
cepat tanggap rute area cepat driver ramah,"['cepat', 'tanggap', 'rute', 'area', 'cepat', 'driver', 'ramah']",-10,Negative
penjemputan cepet harga pas anak sekolah diskon,"['jemput', 'cepet', 'harga', 'pas', 'anak', 'sekolah', 'diskon']",10,Positive
pengiriman cepat barang dikirim kondisi good joob 👍,"['kirim', 'cepat', 'barang', 'kirim', 'kondisi', 'good', 'joob']",6,Positive
sistem eror pembyaran gojek vja paylatter jatuh tempo jamnya bayar eror aneh telat yg rugikan customer tanggal jatuh tempo sistem eror,"['sistem', 'eror', 'pembyaran', 'gojek', 'vja', 'paylatter', 'jatuh', 'tempo', 'jam', 'bayar', 'eror', 'aneh', 'telat', 'yg', 'rugi', 'customer', 'tanggal', 'jatuh', 'tempo', 'sistem', 'eror']",-55,Negative
bayar gopaylaterdan melunasi halaman gopay later tagihan mab menelpon tagihan blm dibayar mengganggu tolong diselesaikan,"['bayar', 'gopaylaterdan', 'lunas', 'halaman', 'gopay', 'later', 'tagih', 'mab', 'telpon', 'tagih', 'blm', 'bayar', 'ganggu', 'tolong', 'selesai']",-22,Negative
verifikasi pembayaran tokopedia gagal dimuat kesalahan sistem coba berulang dicoba hasilnya diupdate gopay tokopedia,"['verifikasi', 'bayar', 'tokopedia', 'gagal', 'muat', 'salah', 'sistem', 'coba', 'ulang', 'coba', 'hasil', 'diupdate', 'gopay', 'tokopedia']",-14,Negative
suka mesen aplikasinya kasian drivernya udah nunggu tau menau mesen tolong diperbaiki,"['suka', 'mesen', 'aplikasi', 'kasi', 'drivernya', 'udah', 'nunggu', 'tau', 'tau', 'mesen', 'tolong', 'baik']",-18,Negative
aplikasi transportasi terbaik smp pakai gojek suka nya mantap duka nya dimaafkan semangat gojek mengembangkan aplikasi nya semoga cepat gointernasional,"['aplikasi', 'transportasi', 'baik', 'smp', 'pakai', 'gojek', 'suka', 'nya', 'mantap', 'duka', 'nya', 'maaf', 'semangat', 'gojek', 'kembang', 'aplikasi', 'nya', 'moga', 'cepat', 'gointernasional']",-13,Negative
aplikasi bangsatt login akun sndri verifikasi wajah ga lolos sekelas apk gini sistem nya buruk anj,"['aplikasi', 'bangsatt', 'login', 'akun', 'sndri', 'verifikasi', 'wajah', 'ga', 'lolos', 'kelas', 'apk', 'gin', 'sistem', 'nya', 'buruk', 'anj']",-20,Negative
hadehh perbaiki dongg mesen ojek mobil gak terima harga nya murah konsisten aja gajels bgt jaman nya narik harga mahall murah gak terima kecewa seberat nyaaa,"['hadehh', 'baik', 'dongg', 'mesen', 'ojek', 'mobil', 'gak', 'terima', 'harga', 'nya', 'murah', 'konsisten', 'aja', 'gajels', 'bgt', 'jaman', 'nya', 'narik', 'harga', 'mahall', 'murah', 'gak', 'terima', 'kecewa', 'berat', 'nyaaa']",5,Positive
semenjak langganan go food plus diskon promo beda kemarin promo harga terjangkau,"['semenjak', 'langgan', 'go', 'food', 'plus', 'diskon', 'promo', 'beda', 'kemarin', 'promo', 'harga', 'jangkau']",13,Positive
mantap banget pakai gojekdisamping memahami keselamatan penumpangnya,"['mantap', 'banget', 'pakai', 'gojekdisamping', 'paham', 'selamat', 'tumpang']",11,Positive
membantudriver ramahtidak mengecewakanbaik pokonya 🙏🙏🙏👍👍👍👍,"['membantudriver', 'ramahtidak', 'mengecewakanbaik', 'poko']",-2,Negative
jelek buruk pesan gofood gak dapet gratis ongkir pake gojek udah kesini boros pake aplikasi gojek,"['jelek', 'buruk', 'pesan', 'gofood', 'gak', 'dapet', 'gratis', 'ongkir', 'pake', 'gojek', 'udah', 'kesini', 'boros', 'pake', 'aplikasi', 'gojek']",-16,Negative
membantu dibutuhkan perjalanan konsisten super cepat ontime butuh,"['bantu', 'butuh', 'jalan', 'konsisten', 'super', 'cepat', 'ontime', 'butuh']",-19,Negative
cancel pakai voucher sistem nya ngak support kebutuhan kebijakan terbelakang otoriter,"['cancel', 'pakai', 'voucher', 'sistem', 'nya', 'ngak', 'support', 'butuh', 'bijak', 'belakang', 'otoriter']",-6,Negative
ga instal update error memori kalo xiomi ga appstore instal mi store versi,"['ga', 'instal', 'update', 'error', 'memori', 'kalo', 'xiomi', 'ga', 'appstore', 'instal', 'mi', 'store', 'versi']",-5,Negative
harganya mahal wkwkw gacoan ribu lvl kalo kesono beda ongkirnya mayan an promo ttp gak ngurangin cmn manis promo ma harga,"['harga', 'mahal', 'wkwkw', 'gaco', 'ribu', 'lvl', 'kalo', 'sono', 'beda', 'ongkirnya', 'mayan', 'an', 'promo', 'ttp', 'gak', 'ngurangin', 'cmn', 'manis', 'promo', 'ma', 'harga']",7,Positive
tolong ambil drivernya kasihan respondennya nunggu driver banget macetnya main responden ganti kompetitor,"['tolong', 'ambil', 'drivernya', 'kasihan', 'responden', 'nunggu', 'driver', 'banget', 'macet', 'main', 'responden', 'ganti', 'kompetitor']",-13,Negative
knp gojek labil bgini punyaku gopaylater blokir yg limit nya dinaikan transaksi ku bagus bayar gak tunggakan gak banget sih tolong penjelasannya,"['knp', 'gojek', 'labil', 'bgini', 'punya', 'gopaylater', 'blokir', 'yg', 'limit', 'nya', 'naik', 'transaksi', 'ku', 'bagus', 'bayar', 'gak', 'tunggak', 'gak', 'banget', 'sih', 'tolong', 'jelas']",-7,Negative
nih ga dapet promo diskon berhenti promo pembayaran bank pake v,"['nih', 'ga', 'dapet', 'promo', 'diskon', 'henti', 'promo', 'bayar', 'bank', 'pake', 'v']",3,Positive
bintang penyelesaian pembatalan gofood membantu restonya tutup driver mengirim foto resto yg tutup,"['bintang', 'selesai', 'batal', 'gofood', 'bantu', 'restonya', 'tutup', 'driver', 'kirim', 'foto', 'resto', 'yg', 'tutup']",-12,Negative
mantep banget pengguna harganya terjangkau,"['mantep', 'banget', 'guna', 'harga', 'jangkau']",5,Positive
permasalahan hack akun kehilangan saldo ga ya kecewa uang bearti belabela in beli minummakan biar simpel gini in kecewa berat kasih solusi nggak relevan gak,"['masalah', 'hack', 'akun', 'hilang', 'saldo', 'ga', 'ya', 'kecewa', 'uang', 'bearti', 'belabela', 'in', 'beli', 'minummakan', 'biar', 'simpel', 'gin', 'in', 'kecewa', 'berat', 'kasih', 'solusi', 'nggak', 'relevan', 'gak']",-10,Negative
gojek kesini gajelas terdekat titik mobil dapetnya deket menit perkiraan udah pake tarif mahal tolong diperbaikin donggg,"['gojek', 'kesini', 'gajelas', 'dekat', 'titik', 'mobil', 'dapetnya', 'deket', 'menit', 'kira', 'udah', 'pake', 'tarif', 'mahal', 'tolong', 'diperbaikin', 'donggg']",-8,Negative
kualitas menurun tunggu bs dr menit sampe stgh jam krn ngedrop penumpang menit 😏😏,"['kualitas', 'turun', 'tunggu', 'bs', 'dr', 'menit', 'sampe', 'stgh', 'jam', 'krn', 'ngedrop', 'tumpang', 'menit']",-1,Negative
aplikasi yg aneh gopaylater limit ditambahin gk dipakai status diblokir pembayaran gk telat fungsinya tuh limit ditambahin gk banget,"['aplikasi', 'yg', 'aneh', 'gopaylater', 'limit', 'ditambahin', 'gk', 'pakai', 'status', 'blokir', 'bayar', 'gk', 'telat', 'fungsi', 'tuh', 'limit', 'ditambahin', 'gk', 'banget']",-18,Negative
aplikasi jelek tanda tanda bangkrut drivers nya telat mulu,"['aplikasi', 'jelek', 'tanda', 'tanda', 'bangkrut', 'drivers', 'nya', 'telat', 'mulu']",-24,Negative
opsi pembatalan akibat permasalahan sinyal hape sulit pdhl sdh langsung dicoba utk dibatalkan mengontak resto chat pusat bantuan gojek tdk payaaahh bantuan,"['opsi', 'batal', 'akibat', 'masalah', 'sinyal', 'hape', 'sulit', 'pdhl', 'sdh', 'langsung', 'coba', 'utk', 'batal', 'kontak', 'resto', 'chat', 'pusat', 'bantu', 'gojek', 'tdk', 'payaaahh', 'bantu']",-21,Negative
pemesanan sengaja kali kondisi handphone terkunci shopefood aja kali kejadian kaya gini,"['mesan', 'sengaja', 'kali', 'kondisi', 'handphone', 'kunci', 'shopefood', 'aja', 'kali', 'jadi', 'kaya', 'gin']",-2,Negative
cs pake hemat sokan jemput kmwarasss gak barusan kejadian jemput cs pake gocar hemat jaraknjemout km sampe tujuan cs gak muncul dicancel pake otak pengguna gocar hemat,"['cs', 'pake', 'hemat', 'sok', 'jemput', 'kmwarasss', 'gak', 'barusan', 'jadi', 'jemput', 'cs', 'pake', 'gocar', 'hemat', 'jaraknjemout', 'km', 'sampe', 'tuju', 'cs', 'gak', 'muncul', 'dicancel', 'pake', 'otak', 'guna', 'gocar', 'hemat']",-20,Negative
gimana saldo kepotong x lipat paket datanya masukplis,"['gimana', 'saldo', 'potong', 'x', 'lipat', 'paket', 'data', 'masukplis']",1,Positive
kalo pesen goofood kalo ojeknya cansel gimana ga si ga nunggu mt mt tau cari driver gila pesen jam kagak dapet driver kalo kek gini kasih fitur batalkan pesanan aja dah,"['kalo', 'sen', 'goofood', 'kalo', 'ojek', 'cansel', 'gimana', 'ga', 'si', 'ga', 'nunggu', 'mt', 'mt', 'tau', 'cari', 'driver', 'gila', 'sen', 'jam', 'kagak', 'dapet', 'driver', 'kalo', 'kek', 'gin', 'kasih', 'fitur', 'batal', 'pesan', 'aja', 'dah']",-23,Negative
gampang makanjalan jalancuma minus ny jarang ngasih diskon tpi diskon banget dapet sampe diskon wkwkwk,"['gampang', 'makanjalan', 'jalancuma', 'minus', 'ny', 'jarang', 'ngasih', 'diskon', 'tpi', 'diskon', 'banget', 'dapet', 'sampe', 'diskon', 'wkwkwk']",4,Positive
buruk driver bersamaan apk nya buruk,"['buruk', 'driver', 'sama', 'apk', 'nya', 'buruk']",-7,Negative
terkadang apk nya error mohon perbaiki lg,"['terkadang', 'apk', 'nya', 'error', 'mohon', 'baik', 'lg']",-5,Negative
aplikasi membantu kadang kadang kesal,"['aplikasi', 'bantu', 'kadang', 'kadang', 'kesal']",-7,Negative
mohon diperbaiki mengubah metode pembayaran tunai gopay order goride,"['mohon', 'baik', 'ubah', 'metode', 'bayar', 'tunai', 'gopay', 'order', 'goride']",-8,Negative
pesan makan an dpt promo lamain penjual ga ngerti jg tpi yg bngt telat nya berjam,"['pesan', 'makan', 'an', 'dpt', 'promo', 'lamain', 'jual', 'ga', 'ngerti', 'jg', 'tpi', 'yg', 'bngt', 'telat', 'nya', 'jam']",-6,Negative
pengiriman cepat pelayanannya ramah,"['kirim', 'cepat', 'layan', 'ramah']",-6,Negative
